Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1660.5074,12.9063,12.7141,0.1922,12.3109,24.0653,23.9860,0.0793,42.0548,13.9731,-4.8171,1660.5074,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1673.4137,8.3238,8.1837,0.1401,23.4699,12.7599,12.7419,0.0180,43.1216,6.9073,-1.0668,1673.4137,NA,36.4844,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1681.7375,7.6426,7.4977,0.1449,28.0040,0.6099,0.5367,0.0732,41.7051,20.8840,1.4165,1681.7375,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1689.3801,29.1132,28.9402,0.1730,28.2247,23.4993,23.4595,0.0398,54.9465,6.9547,-13.2414,1689.3801,NA,28.2364,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1718.4933,7.8729,7.6991,0.1738,22.6108,5.0744,5.0139,0.0605,32.7880,13.8652,22.1585,1718.4933,NA,28.2276,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1726.3662,9.6039,9.4465,0.1574,19.8123,15.0347,14.9023,0.1324,38.7803,27.8289,-5.9923,1726.3662,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1735.9701,26.1527,25.9480,0.2047,25.2431,27.1016,27.1016,0.0000,57.0053,13.9045,-18.2250,1735.9701,NA,36.8344,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1762.1228,5.7944,5.6222,0.1722,26.1920,12.8699,12.8699,0.0000,44.7571,6.9191,12.2482,1762.1228,NA,41.7683,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1767.9172,10.6476,10.4514,0.1962,33.2675,4.4611,4.3288,0.1323,45.8818,27.8441,-1.1247,1767.9172,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1778.5648,30.4638,30.3302,0.1336,29.3511,29.2043,29.1669,0.0374,63.0783,13.9638,-17.1965,1778.5648,NA,35.5710,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1809.0286,9.4614,9.3015,0.1599,28.0916,15.0293,14.9844,0.0449,46.5783,6.8711,16.5000,1809.0286,NA,39.5371,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1818.4900,8.1399,7.9975,0.1424,33.6595,0.8005,0.6365,0.1640,43.9880,27.8144,2.5903,1818.4900,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1826.6299,32.7869,32.6093,0.1776,26.3201,30.9028,27.8228,3.0800,63.6625,13.9797,-19.6745,1826.6299,NA,35.1768,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1859.4168,10.2915,10.1347,0.1568,24.4360,16.1816,16.1502,0.0314,44.8553,6.8379,18.8072,1859.4168,NA,38.1839,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1869.7083,8.4722,8.3377,0.1345,30.3261,3.4477,3.3292,0.1185,41.4017,13.9322,3.4536,1869.7083,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1878.1805,30.6256,30.4077,0.2179,28.9131,15.1284,15.0137,0.1147,46.8617,34.8099,-5.4600,1878.1805,NA,19.9695,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1908.8061,13.0319,12.7332,0.2987,13.4159,35.6509,35.6509,0.0000,51.0460,6.9265,-4.1843,1908.8061,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1921.8380,7.8148,7.6435,0.1713,36.0349,0.3655,0.3392,0.0263,44.9406,6.9447,6.1054,1921.8380,NA,39.7155,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1929.6528,15.1289,14.9564,0.1725,28.6124,5.1208,5.0309,0.0899,44.0705,13.8675,0.8701,1929.6528,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1944.7817,31.5495,31.3298,0.2197,18.6043,24.0359,14.1513,9.8846,42.8091,20.8550,1.2614,1944.7817,NA,58.5188,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1976.3312,12.2189,11.9552,0.2637,11.0907,17.9777,17.8763,0.1014,32.1146,27.7938,10.6945,1976.3312,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,1988.5501,17.6113,17.4049,0.2064,16.8495,25.6747,25.6636,0.0111,47.6895,13.9200,-15.5749,1988.5501,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2006.1614,7.9491,7.7666,0.1825,24.9129,14.3631,14.3007,0.0624,43.9982,6.9422,3.6913,2006.1614,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2014.1105,9.9972,9.8700,0.1272,31.5128,0.9533,0.9148,0.0385,42.9913,6.9662,1.0069,2014.1105,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2024.1077,28.6345,28.4435,0.1910,27.0476,11.5331,11.3697,0.1634,39.9603,27.7851,3.0310,2024.1077,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2052.7422,12.0046,11.7130,0.2916,10.0249,25.8945,25.8945,0.0000,39.1109,13.9096,0.8494,2052.7422,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2064.7468,7.1148,6.9512,0.1636,23.9148,12.0164,12.0164,0.0000,41.0159,27.8402,-1.9050,2064.7468,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2071.8616,9.7256,9.5471,0.1785,28.8164,30.8604,30.8604,0.0000,61.7413,7.0013,-20.7254,2071.8616,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2081.5872,24.7998,24.5970,0.2028,49.9512,1.7320,1.6894,0.0426,59.0170,6.8644,2.7243,2081.5872,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2106.3870,11.0728,10.8584,0.2144,27.2537,0.3666,0.3034,0.0632,41.0816,27.7998,17.9354,2106.3870,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2117.4598,30.6673,30.4619,0.2054,16.5475,37.0308,26.5916,10.4392,57.8086,13.9346,-16.7270,2117.4598,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2148.1271,9.9850,9.8050,0.1800,22.9110,16.3872,16.3872,0.0000,41.0759,6.9358,16.7327,2148.1271,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2158.1121,8.9804,8.8073,0.1731,29.3132,2.1420,2.0263,0.1157,38.0267,27.7734,3.0492,2158.1121,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2167.0925,26.3401,26.1286,0.2115,25.2113,24.6886,24.5982,0.0904,56.8197,6.9428,-18.7930,2167.0925,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2193.4326,10.4827,10.2573,0.2254,23.5598,13.5636,13.5395,0.0241,37.4224,6.9827,19.3973,2193.4326,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2203.9153,8.8593,8.6936,0.1657,26.7027,0.6642,0.6060,0.0582,33.9224,34.7249,3.5000,2203.9153,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2212.7746,30.8415,30.6634,0.1781,18.5994,34.9109,26.0577,8.8532,59.7880,6.9818,-25.8656,2212.7746,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2243.6161,5.8902,5.7441,0.1461,22.6688,12.1948,12.1774,0.0174,35.9283,6.9405,23.8597,2243.6161,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2249.5063,9.6301,9.4271,0.2030,29.0630,5.6537,5.5537,0.1000,36.9786,27.8025,-1.0503,2249.5063,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2259.1364,28.3147,28.1499,0.1648,26.8932,24.5315,24.5050,0.0265,55.1510,13.9443,-18.1724,2259.1364,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2287.4511,11.1646,10.9213,0.2433,23.2031,14.6209,14.6209,0.0000,40.7806,6.9160,14.3704,2287.4511,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2298.6157,7.3244,7.1505,0.1739,26.8255,3.5287,3.4346,0.0941,36.5320,13.9056,4.2486,2298.6157,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2305.9401,26.6135,26.3989,0.2146,25.1352,13.9817,13.7521,0.2296,43.1132,20.8255,-6.5812,2305.9401,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2332.5536,12.5448,12.2668,0.2780,12.5034,24.4334,24.4334,0.0000,37.3252,13.9001,5.7880,2332.5536,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2345.0984,7.4903,7.3034,0.1869,24.4451,14.0661,14.0661,0.0000,38.6805,13.9122,-1.3553,2345.0984,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2352.5887,12.0149,11.8645,0.1504,31.0649,11.9245,11.8979,0.0266,45.1024,13.8973,-6.4219,2352.5887,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2364.6036,18.4736,18.2509,0.2227,31.0544,14.2524,14.2524,0.0000,46.9848,13.9541,-1.8824,2364.6036,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2383.0772,16.0255,15.8572,0.1683,26.8332,11.9825,11.9825,0.0000,42.4653,20.8062,4.5195,2383.0772,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2399.1027,10.5838,10.4216,0.1622,22.7902,20.2243,20.2243,0.0000,47.2460,14.0105,-4.7807,2399.1027,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2409.6865,16.9078,16.5825,0.3253,32.4307,14.5813,14.5813,0.0000,50.6727,6.8428,-3.4267,2409.6865,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2426.5943,17.1436,16.8151,0.3285,30.1042,0.6467,0.5618,0.0849,40.6077,27.7880,10.0650,2426.5943,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2443.7379,20.3936,20.2574,0.1362,13.6574,33.7371,26.3654,7.3717,51.2521,13.9431,-10.6444,2443.7379,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2464.1315,9.6942,9.5331,0.1611,27.0009,11.6314,11.6054,0.0260,44.8016,6.9335,6.4505,2464.1315,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2473.8257,9.3709,9.2355,0.1354,28.9381,6.4399,6.3101,0.1298,42.0409,20.8502,2.7607,2473.8257,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2483.1966,26.7252,26.5086,0.2166,26.0071,25.6457,25.6457,0.0000,53.5202,13.8911,-11.4793,2483.1966,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2509.9218,11.0829,10.9256,0.1573,24.9706,14.3722,13.6466,0.7256,40.6861,13.9057,12.8341,2509.9218,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2521.0047,7.4826,7.3338,0.1488,28.2599,11.8109,11.7873,0.0236,43.5089,13.9185,-2.8228,2521.0047,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2528.4873,21.9817,21.8086,0.1731,32.6485,11.9758,11.9758,0.0000,49.9448,13.9138,-6.4359,2528.4873,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2550.4690,11.6150,11.4574,0.1576,22.6426,18.6082,18.5647,0.0435,41.8769,13.8850,8.0679,2550.4690,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2562.0840,15.4494,15.1701,0.2793,29.6358,13.5132,13.5132,0.0000,44.1469,13.8932,-2.2700,2562.0840,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2577.5334,13.6029,13.4202,0.1827,27.7811,12.5932,12.5932,0.0000,42.5907,13.9018,1.5562,2577.5334,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2591.1363,15.2995,15.0911,0.2084,26.7714,13.5654,13.5654,0.0000,42.8896,13.9582,-0.2989,2591.1363,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2606.4358,11.9646,11.8235,0.1411,25.0373,12.0327,12.0327,0.0000,41.5483,6.9168,1.3413,2606.4358,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2618.4004,12.2178,12.0171,0.2007,25.1054,4.4313,4.3254,0.1059,36.5005,13.8925,5.0478,2618.4004,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2630.6182,16.1310,15.9003,0.2307,17.3189,14.3039,14.2473,0.0566,38.1752,20.8893,-1.6747,2630.6182,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2646.7492,17.9403,17.7580,0.1823,16.0743,25.2650,25.1924,0.0726,42.9335,6.9177,-4.7583,2646.7492,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2664.6895,6.8145,6.6518,0.1627,23.4912,0.2194,0.1812,0.0382,31.9109,6.9502,11.0226,2664.6895,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2671.5040,10.7876,10.6118,0.1758,16.8961,13.7095,13.6614,0.0481,32.0466,27.8234,-0.1357,2671.5040,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2682.2916,21.4160,21.1910,0.2250,19.8926,24.1251,24.1251,0.0000,49.0824,6.9289,-17.0358,2682.2916,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2703.7076,8.8809,8.7242,0.1567,22.6946,4.9647,4.8751,0.0896,34.5953,13.9053,14.4871,2703.7076,NA,37.2331,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2712.5885,20.7549,20.5742,0.1807,19.0670,14.4867,14.4034,0.0833,39.6197,20.8469,-5.0244,2712.5885,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2733.3434,12.2519,11.9933,0.2586,12.7988,25.6558,25.6558,0.0000,39.7117,13.9367,-0.0920,2733.3434,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2745.5953,8.5360,8.3349,0.2011,26.2661,12.0094,12.0094,0.0000,41.3965,6.9115,-1.6848,2745.5953,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2754.1313,10.9306,10.7763,0.1543,29.7395,2.0606,1.9646,0.0960,39.7720,6.9799,1.6245,2754.1313,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2765.0619,22.5843,22.2837,0.3006,20.8695,12.4150,12.3254,0.0896,35.8213,27.7737,3.9507,2765.0619,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2787.6462,14.5042,14.2953,0.2089,10.7002,25.8595,25.4205,0.4390,41.0107,13.9173,-5.1894,2787.6462,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2802.1504,7.9906,7.8226,0.1680,22.0555,15.9980,15.9980,0.0000,40.4238,6.9632,0.5869,2802.1504,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2810.1410,8.9549,8.7810,0.1739,30.1581,0.2434,0.1887,0.0547,39.3964,6.9489,1.0274,2810.1410,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2819.0959,24.0684,23.8453,0.2231,22.8882,13.8076,13.6836,0.1240,37.3904,27.7932,2.0060,2819.0959,NA,15.4122,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2843.1643,15.5502,15.2407,0.3095,13.8170,26.2380,26.1873,0.0507,41.1152,6.9642,-3.7248,2843.1643,NA,32.2293,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2858.7145,7.3469,7.1603,0.1866,24.5048,3.0109,2.9927,0.0182,32.5292,20.8304,8.5860,2858.7145,NA,30.1776,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2866.0614,10.5089,10.3704,0.1385,20.1688,22.5717,22.5717,0.0000,46.0127,13.9174,-13.4835,2866.0614,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2876.5703,20.6495,20.4636,0.1859,32.2866,15.8009,15.8009,0.0000,49.4212,6.9401,-3.4085,2876.5703,NA,31.9234,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2897.2198,7.7339,7.5841,0.1498,27.4380,0.4355,0.4010,0.0345,35.7118,13.9048,13.7094,2897.2198,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2904.9537,22.4607,22.2903,0.1704,20.8398,14.6459,14.5857,0.0602,41.8827,20.8937,-6.1709,2904.9537,NA,20.7336,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2927.4144,11.8618,11.6823,0.1795,13.0250,25.7973,25.7973,0.0000,40.3157,13.9993,1.5670,2927.4144,NA,34.6802,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2939.2762,9.0202,8.8935,0.1267,26.9605,14.8512,14.8264,0.0248,42.4532,6.8242,-2.1375,2939.2762,NA,39.6438,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2948.2964,10.8556,10.6894,0.1662,32.7915,0.4671,0.3719,0.0952,40.2572,20.8223,2.1960,2948.2964,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2959.1520,27.5570,27.3586,0.1984,25.6933,23.7016,23.6086,0.0930,50.2239,20.8688,-9.9667,2959.1520,NA,33.3091,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2986.7090,9.6108,9.3319,0.2789,21.8913,16.3070,16.3070,0.0000,43.5357,13.9336,6.6882,2986.7090,NA,39.1852,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,2996.3198,10.2119,10.0513,0.1606,28.5875,14.8522,14.8522,0.0000,47.8585,6.9415,-4.3228,2996.3198,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3006.5317,16.5355,16.3290,0.2065,33.2278,3.5382,3.4752,0.0630,44.5881,6.9439,3.2704,3006.5317,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3023.0672,23.2395,23.0954,0.1441,22.0033,11.8106,11.7048,0.1058,34.9965,27.7874,9.5916,3023.0672,NA,16.9985,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3046.3067,12.6713,12.4094,0.2619,10.5744,27.5686,27.5686,0.0000,39.5444,13.9046,-4.5479,3046.3067,NA,31.7863,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3058.9780,8.6432,8.4686,0.1746,25.4717,14.2636,14.2636,0.0000,40.7777,13.9271,-1.2333,3058.9780,NA,42.6987,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3067.6212,11.8825,11.7190,0.1635,31.0921,13.9397,13.9381,0.0016,46.0616,13.8994,-5.2839,3067.6212,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3079.5037,19.5532,19.3589,0.1943,33.2513,14.5354,14.5354,0.0000,48.0785,6.9915,-2.0169,3079.5037,NA,42.5414,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3099.0569,15.0343,14.8028,0.2315,28.3519,0.7466,0.6705,0.0761,35.5168,13.8729,12.5617,3099.0569,NA,23.4760,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3114.0912,18.2907,17.8896,0.4011,14.0642,16.5748,16.5355,0.0393,34.3554,13.9089,1.1614,3114.0912,NA,21.3673,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3132.3819,17.2623,17.0234,0.2389,12.3483,15.4211,14.6127,0.8084,29.9736,27.7606,4.3818,3132.3819,NA,19.3045,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3149.6442,18.4588,18.2613,0.1975,10.6094,29.1383,24.6837,4.4546,40.4719,13.9043,-10.4983,3149.6442,NA,31.0681,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3168.1030,6.0440,5.8587,0.1853,21.3396,11.8024,11.8024,0.0000,35.9174,13.9094,4.5545,3168.1030,NA,32.9733,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3174.1470,11.1425,10.9549,0.1876,27.0980,16.3886,16.3886,0.0000,43.7828,13.9019,-7.8654,3174.1470,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3185.2895,18.3296,18.1312,0.1984,32.4055,13.3628,13.3531,0.0097,46.5422,13.9153,-2.7594,3185.2895,NA,41.8016,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3203.6191,14.2389,13.9946,0.2443,27.5098,13.8857,13.8857,0.0000,42.1279,20.8869,4.4143,3203.6191,NA,40.7045,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3217.8580,9.9355,9.7489,0.1866,27.2406,15.1136,15.1136,0.0000,48.7759,6.9219,-6.6480,3217.8580,NA,48.5960,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3227.7935,18.5834,18.2996,0.2838,32.5116,0.8577,0.8577,0.0000,45.7623,6.9491,3.0136,3227.7935,NA,28.5154,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3246.3769,13.7353,13.4841,0.2512,14.7859,14.3058,14.2832,0.0226,34.1280,27.7896,11.6343,3246.3769,NA,34.4340,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3260.1122,22.1485,22.0046,0.1439,15.3564,31.1756,27.6518,3.5238,48.1823,13.9144,-14.0543,3260.1122,NA,29.2482,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3282.2607,9.9235,9.7557,0.1678,24.4561,14.0887,14.0887,0.0000,39.9482,13.9014,8.2341,3282.2607,NA,33.1322,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3292.1842,8.8761,8.7386,0.1375,28.6213,14.3512,14.3406,0.0106,43.9261,20.8662,-3.9779,3292.1842,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3301.0603,20.8508,20.7090,0.1418,34.0964,14.9749,14.9591,0.0158,55.9162,13.9198,-11.9901,3301.0603,NA,48.9426,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3321.9111,12.3304,12.1336,0.1968,28.2205,15.6539,15.6331,0.0208,48.9852,6.9225,6.9310,3321.9111,NA,48.8643,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3334.2415,12.9951,12.8465,0.1486,31.5440,3.9921,3.9020,0.0901,43.5773,7.0032,5.4079,3334.2415,NA,41.7511,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3347.2366,24.4884,24.2379,0.2505,23.4128,12.3676,12.2927,0.0749,37.5854,41.6712,5.9919,3347.2366,NA,13.7659,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3371.7250,12.9739,12.5749,0.3990,11.2920,42.9712,42.9712,0.0000,54.7682,7.0018,-17.1828,3371.7250,NA,45.4452,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3384.6989,7.7879,7.6067,0.1812,41.2893,0.1367,0.0947,0.0420,48.7961,6.9238,5.9721,3384.6989,NA,43.4306,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3392.4868,11.7266,11.5858,0.1408,34.0677,2.5571,2.5350,0.0221,47.9320,34.7377,0.8641,3392.4868,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3404.2134,42.0225,41.7529,0.2696,40.9356,28.4389,28.1903,0.2486,70.9431,6.9438,-23.0111,3404.2134,NA,34.0920,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3446.2359,8.4362,8.2512,0.1850,27.3520,2.6011,2.5437,0.0574,35.8644,13.8870,35.0787,3446.2359,NA,30.0249,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3454.6721,13.7150,13.5134,0.2016,21.5169,15.4167,15.2750,0.1417,41.3152,27.8446,-5.4508,3454.6721,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,3468.3871,26.0339,25.8248,0.2091,23.2186,28.8126,28.7423,0.0703,55.4448,20.8559,-14.1296,3468.3871,NA,34.7398,NA
